year,latitude,longitude,depth,mag
2014,15.3763,96.5031,31.96,4.2
2014,31.8719,90.2824,46.49,4.8
2014,36.4674,71.3494,102.33,4.9
2014,32.947,87.1189,40.7,4
2014,36.5504,71.5185,107.24,5.1
2014,8.8629,93.6522,10,4.4
2014,36.5529,71.2539,217.45,4.5
2014,21.4081,93.9132,59.42,4.1
2014,5.0969,92.9277,28.56,4.3
2014,28.2474,93.3721,15.05,4.1
2014,22.929,94.1357,52.67,4.2
2014,36.1253,68.6777,64.74,4.7
2014,36.4917,70.3878,210.46,4.6
2014,37.086,71.3584,107.99,4
2014,36.6758,71.0772,221.78,4.1
2014,7.9324,94.5915,53.85,4.4
2014,4.5344,95.7415,94.56,4.3
2014,4.6918,95.1453,56.46,4
2013,21.6226,94.0575,76.58,4.6
2013,24.1788,93.1207,38.13,4.2
2013,11.7702,95.5246,21.93,4.1
2013,12.2956,95.1078,23.44,4.4
2013,36.0299,70.353,106.06,4.1
2013,4.7933,95.7445,9.9,4.6
2013,33.9646,89.2242,22.17,4.4
2013,36.711,73.1029,53.49,4.3
2013,4.9067,96.2123,56.56,4.4
2013,34.0241,89.2682,9.11,4.2
2013,22.6063,94.3609,109.25,4.3
2013,10.9511,91.8813,28,4.3
2013,36.5072,70.2041,218.02,4.2
2013,20.5592,94.7299,93.96,4.8
2013,36.7057,71.3544,207.11,4.4
2013,36.7708,71.294,108.98,4
2013,36.5395,71.3868,87.1,5
2013,36.5442,70.8531,181.7,4.4
2013,36.9007,71.0983,62.62,4.2
2013,4.242,96.2285,90.23,5.1
2013,4.1705,96.529,109.18,4.5
2013,31.7532,72.015,19.77,4.4
2013,37.1613,70.9599,90.44,4.5
2013,14.3321,93.0763,41.49,4.9
2013,33.1525,92.7511,42.16,4.4
2013,29.6768,69.6114,38.43,4
2013,29.873,69.7953,32.36,4.3
2013,23.0989,94.2789,95.54,4.1
2013,32.8033,89.2479,10.03,4.3
2013,32.4613,69.9748,47.45,4.2
2013,36.5261,71.0031,149.73,4
2013,29.8609,69.9141,8.83,4
2013,34.0071,89.1888,25.56,4.9
2013,29.7619,69.7293,10,4.5
2013,31.7493,70.0591,42.47,4.1
2013,6.099,95.634,225.19,4.2
2013,36.4672,70.4381,208.5,4.2
2013,36.2944,70.5242,144,4.8
2013,35.4921,76.9208,69.06,4
2013,9.6129,92.9987,34.98,4.9
2013,27.7317,87.6012,44.81,4
2013,11.4417,93.7452,154.3,4.6
2013,36.928,71.0219,75.23,4.2
2013,32.8918,78.6622,41.12,4.3
2013,35.9796,70.7001,95.05,4.6
2013,36.7482,73.2065,35,4.8
2013,26.5885,89.5628,13.6,4.7
2013,33.1156,73.7334,29.39,4.2
2013,13.8291,92.9508,32.44,4.7
2013,36.5056,71.297,104.91,4.1
2013,23.0163,96.1736,17.03,4.1
2013,36.4871,70.3233,215.45,4.8
2013,36.4906,70.7334,145.5,4.1
2013,33.2751,70.7595,40.54,4.1
2013,36.9215,71.0561,51.6,4.8
2013,28.8721,95.8701,35.15,5
2013,26.2586,96.153,89.8,4.5
2013,4.3394,95.9159,32.57,4
2013,36.4822,70.2616,208.37,4.1
2013,36.1362,70.7954,112.89,4.2
2013,36.3429,70.6406,143.95,4.2
2013,35.3548,77.0299,79.56,4
2013,36.5757,86.8448,7.18,5.4
2013,5.4216,92.8184,15.61,5.5
2013,12.3975,95.1481,10.26,5.5
2013,35.6323,88.0211,31.61,4.6
2013,5.4159,94.4731,69.54,4.4
2013,36.5095,70.3418,195.71,4.1
2013,36.2073,70.2717,125.6,4.2
2013,5.3434,94.3669,53.65,4.4
2013,35.3399,77.1125,58.79,4.3
2013,4.2077,90.0652,10.01,5.7
2013,36.5669,71.243,112.47,4
2013,34.5371,77.7468,30.76,4.2
2013,5.394,94.4584,47.72,5
2013,5.274,94.3633,58.88,4.6
2013,36.4815,70.6496,207.29,4
2013,36.5214,70.2112,218.55,4.1
2013,36.4855,71.2262,140.13,4
2013,30.0107,97.1641,44.67,4.4
2013,24.4844,94.6661,88.79,4.4
2013,35.3447,77.1001,56.73,4
2013,11.0579,91.893,31.1,4.4
2013,6.4767,94.8246,115.01,4.6
2013,36.0995,70.02,129.34,4.1
2013,31.726,76.1301,41.11,4.4
2013,35.8326,80.828,28.48,4
2013,14.1439,93.0686,35,4.4
2013,26.3701,93.5345,46.84,4.8
2013,26.4118,93.6451,34.32,5.4
2013,14.2853,93.1914,41.67,4.8
2013,36.3003,70.9688,106.79,4
2013,36.226,74.4193,88.78,4.3
2013,35.5322,88.2345,10,4.5
2013,10.5493,92.8679,54.51,4.8
2013,29.3825,81.8689,38.58,4
2013,36.6521,71.0647,212.04,4.7
2013,36.6772,71.2124,244.79,4.1
2013,13.7263,96.7124,39.17,4.3
2013,32.9869,81.342,15.4,4.1
2013,27.2426,91.3813,38.19,4.3
2013,23.0264,94.4265,84.87,4.6
2013,9.8456,92.7587,45.27,4.4
2013,8.5861,93.4763,36.19,4.5
2013,36.6389,71.0694,204.02,4.2
2013,25.2388,95.5348,44.81,4
2013,36.5296,70.836,193.62,4.4
2013,14.3674,93.0966,10,4.2
2013,33.1049,75.9359,41.6,4.5
2013,14.3021,92.9677,30.17,4.2
2013,14.2917,93.0654,23,5.4
2013,36.3207,70.6405,158.28,4.4
2013,35.3041,77.1447,51.38,4.2
2013,5.2605,95.5502,40.55,4.4
2013,5.0818,95.9995,45.89,4.6
2013,5.1033,95.9709,9.75,5.4
2013,23.0293,94.4506,96.78,4.4
2013,4.5927,95.2063,73.49,4.7
2013,35.3406,77.0837,48.7,5.4
2013,35.2895,76.9996,35,4.5
2013,35.7595,77.4189,96.76,5.4
2013,7.6496,94.2111,37.83,4.3
2013,36.3029,71.1701,101.43,4.5
2013,4.7348,95.1575,70.31,4.7
2013,4.6707,93.2035,27.99,4.4
2013,36.4972,71.0967,227.43,4.6
2013,36.7,71.1181,216.23,4.1
2013,36.1656,71.1007,126.72,4
2013,14.0582,93.0065,31.88,4.2
2013,31.9488,95.3883,15.16,4.1
2013,10.6106,91.4722,10,4.6
2013,36.7091,71.3977,174.53,4.4
2013,10.7355,91.7454,10.03,4.1
2013,36.4392,70.7061,210,5.3
2013,23.1303,95.9927,9.6,4.4
2013,10.2984,92.2811,9.84,4.3
2013,36.4819,70.9568,156.17,4.2
2013,9.7794,93.8132,35,4.6
2013,33.9286,89.7445,39.54,4.3
2013,26.2602,92.9225,7.87,4.2
2013,36.5454,71.2855,228.35,4.1
2013,35.9644,70.4306,108.53,4.1
2013,12.9734,92.981,35.19,4.5
2013,36.7749,71.4167,105.2,4.9
2013,4.147,97.202,68.78,4.3
2013,27.2898,88.4022,9.87,5.2
2013,36.6757,71.2764,177.9,4.4
2013,24.8368,94.7407,91.29,4.2
2013,36.2921,70.6128,81.26,4.1
2013,30.2993,70.3753,22.68,4.2
2013,23.8621,93.2795,55.92,4.6
2013,35.9269,70.7183,135.47,4.1
2013,35.9499,70.6251,137.11,4.4
2013,36.3855,70.7674,185.84,4.6
2013,36.7635,71.2724,197.14,4
2013,5.3335,94.3413,58.37,4.7
2013,31.4853,86.5844,12.62,4.2
2013,22.9341,95.9607,4,5.7
2013,22.8604,95.8765,10,4.9
2013,13.0868,93.2103,53.16,4.4
2013,36.8692,95.1488,9.92,4.2
2013,7.7679,93.8665,59.15,4.6
2013,5.2476,94.3202,46.44,4.5
2013,36.64,71.3684,160.43,4.5
2013,16.6433,94.6248,16.37,4.3
2013,30.9206,83.2204,32.81,4.4
2013,36.4546,71.1658,259.5,4.6
2013,36.2974,71.2182,111,4.5
2013,36.5663,70.526,194.17,4.2
2013,34.9486,80.9925,30.03,4.7
2013,10.4984,92.3039,27.68,4.5
2013,35.6407,69.6693,96.87,4.3
2013,27.1438,92.3593,10,4.5
2013,22.9608,95.9365,10,5
2013,36.4935,70.3043,215.05,4.1
2013,36.5088,70.1261,212,5.2
2013,25.3564,95.0718,81.93,4.5
2013,33.2221,75.404,10.24,4.5
2013,37.0238,71.517,107.07,4.1
2013,9.3496,93.852,46.16,4.2
2013,36.0817,69.0083,52.72,4.1
2013,8.5865,93.7843,66.29,4.3
2013,33.2574,75.8656,10,4.2
2013,36.4718,71.3849,117.29,4.6
2013,36.6073,71.1431,111.08,4.1
2013,36.5761,71.1683,225.23,4.1
2013,28.7788,94.4454,29.91,4.5
2013,28.0742,85.7479,45.78,4.1
2013,28.1613,85.8966,54.65,4.9
2013,31.4785,76.2727,38.33,4.4
2013,33.9842,87.9063,15.65,4
2013,33.1688,94.0462,11.54,4.6
2013,5.067,95.4277,22.85,4.5
2013,36.797,72.8764,153.3,4.4
2013,24.5651,94.7308,95.01,4.2
2013,26.6379,92.5235,53.17,4.2
2013,26.6306,92.5269,54.4,4.2
2013,33.2183,75.8728,44.81,4.8
2013,37.0673,71.2091,129.66,4.3
2013,36.6816,71.111,211.89,4.1
2013,36.6342,71.4233,180.48,4.4
2013,11.1044,95.1931,10.2,4.2
2013,5.2376,94.3015,56.72,4.5
2013,11.183,93.3084,62.42,4.6
2013,5.3568,94.3823,51.29,5.2
2013,36.316,71.3767,101.26,4.4
2013,29.0997,69.4081,10.13,4.6
2013,29.0453,69.3376,10,4.3
2013,11.0299,95.039,22.65,4.6
2013,25.5549,96.2594,57.67,4.3
2013,33.2348,68.1353,15.91,4.5
2013,29.9642,97.8799,10,4.3
2013,36.9193,70.9907,110.02,4.1
2013,7.6045,94.3558,31.41,4.4
2013,36.5835,70.8896,172.94,4.2
2013,4.9711,96.0125,24.46,4.4
2013,36.4059,68.7754,56.79,4.1
2013,20.5931,93.9641,61.46,4.8
2013,36.5197,70.4013,206.17,4.2
2013,23.3104,88.4902,35.88,4.5
2013,31.4676,86.4892,10,4.8
2013,31.4444,86.4483,8.91,5.2
2013,33.3339,75.9342,50.45,4.1
2013,29.8776,70.2614,14.82,4.2
2013,33.4569,76.0182,46.77,4.3
2013,28.2703,87.1352,35.51,4.3
2013,36.5412,70.5365,191.76,4.3
2013,33.2967,75.9504,42.43,5.2
2013,29.9248,87.8236,29.42,4.2
2013,23.9377,94.7314,100.98,5
2013,33.2663,75.9377,14.12,5
2013,32.3098,70.728,42.79,4.3
2013,7.578,93.745,36,4.6
2013,36.717,71.138,230.1,4.7
2013,23.2863,70.4026,20,4
2013,36.501,70.544,206.9,4.8
2013,14.038,92.892,29.1,4.5
2013,5.078,94.747,64.7,4.6
2013,36.534,70.78,220.3,4.4
2013,36.263,69.94,154.9,4.4
2013,36.54,70.461,201.5,4
2013,12.978,93.235,34.5,4.7
2013,36.587,71.322,232.3,4.5
2013,36.092,68.527,25.3,4
2013,22.044,94.427,99.5,4.4
2013,36.7,71.29,215.8,4
2013,36.53,70.828,206.1,4.1
2013,19.455,94.735,35.4,4.6
2013,35.563,69.713,95.7,4
2013,34.579,86.002,10.4,4.1
2013,30.062,92.018,10,4.2
2013,28.383,87.599,52.5,4.7
2013,36.059,68.748,16.5,4.5
2013,34.643,91.076,23.5,4
2013,36.476,71.145,216.6,4.4
2013,32.383,76.535,25.5,4.4
2013,36.771,71.27,198.9,4.1
2013,36.512,70.323,210.7,4.4
2013,26.267,90.7,48.2,4.1
2013,10.913,91.681,30.7,4.2
2013,29.094,95.935,26.4,4.2
2013,36.69,71.126,218,4.6
2013,32.85,78.327,36.9,4
2013,32.743,78.17,37.4,4.1
2013,4.187,93.591,53,4.2
2013,32.765,78.197,49.9,5
2013,24.138,95.795,58.4,4.3
2013,23.84,91.359,10.1,4.1
2013,25.937,93.412,48.9,4.1
2013,36.575,71.235,110.5,4.2
2013,36.65,71.138,231,4.1
2013,37.167,71.302,96.8,4.2
2013,36.528,70.343,222.9,4.4
2013,36.534,70.474,215.3,5.2
2013,4.647,96.746,18.3,4.4
2013,4.65,96.705,10,5.3
2013,4.664,96.65,10,5.5
2013,4.74,96.956,10,4.3
2013,4.65,96.525,10,4.3
2013,4.648,96.745,10,4.5
2013,4.645,96.665,13,6.1
2013,33.084,92.729,42.3,4.6
2013,35.168,72.198,50.6,4.6
2013,33.267,92.907,35,4.5
2013,10.623,93.507,109.7,4.8
2013,28.655,82.279,24.8,5
2013,36.957,69.478,50.7,4.4
2013,9.379,91.246,30.5,5.3
2013,36.534,71.299,106.4,4.5
2013,34.256,88.221,10,4.1
2013,35.871,70.948,92.3,4.5
2013,36.891,73.127,41.6,4.8
2013,6.266,87.411,15,4.3
2013,36.656,71.072,206.2,4.1
2013,36.429,71.206,232.8,4.7
2013,5.238,94.387,51.6,4.7
2013,36.238,69.52,90.5,4.2
2013,36.738,77.143,95.1,4.2
2013,36.854,71.609,122.4,4
2013,7.88,94.432,31.8,4.2
2013,36.21,77.173,61.9,4.2
2013,27.724,89.276,10,3.9
2013,10.549,91.699,24.2,4.6
2013,36.519,70.463,193.4,4.3
2013,32.907,76.286,43.3,4
2013,32.672,76.601,41.1,4.9
2013,19.884,68.094,15.2,4.1
2013,36.53,70.372,184.7,4.1
2013,22.02,88.572,10,4.1
2013,33.897,85.039,14.6,4.3
2013,36.555,70.983,195.3,4.3
2013,18.84,95.638,66.9,4.3
2013,36.642,71.003,204.1,4.2
2013,4.889,96.071,35,4
2013,36.508,70.816,169.7,4.2
2013,36.166,69.644,114.1,4.1
2013,7.342,94.305,25.4,4.4
2013,7.041,94.264,35.1,4.7
2013,36.076,69.823,94.6,4
2013,36.491,70.44,207.4,4.8
2013,5.145,94.257,47.2,4.6
2013,31.357,86.321,27,4.1
2013,31.477,86.513,27.6,4.4
2013,29.873,68.293,20.2,4
2013,31.47,86.687,26.3,4
2013,31.377,86.512,24.3,4.7
2013,31.241,86.407,26.4,4.4
2013,31.504,86.604,25.3,5.2
2013,8.385,92.298,43.9,4
2013,31.414,86.589,27.5,5.1
2013,33.087,75.709,48,4.7
2013,33.101,75.727,61.7,4.7
2013,33.121,75.735,35.7,4.3
2013,36.298,69.748,137,4
2013,13.898,93.068,30.7,4.1
2013,29.4,82.015,35,4
2013,31.494,86.375,10,4.1
2013,36.176,70.786,102.1,4.4
2013,21.816,94.717,121.1,4.3
2013,15.196,96.28,23.8,4.3
2013,13.817,92.914,30.1,4.3
2013,15.218,96.242,10,4.2
2013,25.047,96.535,53,4.2
2013,13.151,92.244,32.6,4.4
2013,4.807,96.001,29.2,4.3
2013,37.05,71.347,103.2,4.4
2013,12.887,93.333,62.7,4.5
2013,5.876,92.588,10,4.3
2013,33.121,75.827,15.8,4.3
2013,32.964,75.69,10,4.2
2013,33.001,75.764,10,4.6
2013,33.055,75.724,10,4.2
2013,33.061,75.863,15,5.7
2013,37.025,71.251,83.6,4.1
2013,36.368,71.113,133.7,4.1
2013,33.152,75.741,10,4.5
2013,27.513,92.644,28.3,4.4
2013,27.608,92.992,28.9,4.1
2013,36.25,69.892,42.9,4
2013,5.076,92.858,8.6,4.5
2013,34.526,70.22,63.8,5.5
2013,22.999,94.028,74.3,4.6
2013,35.883,69.748,118.4,4.1
2013,34.65,73.128,25.5,4.4
2013,36.583,70.802,188.6,4.1
2013,27.333,87.853,47.1,4.2
2013,4.891,96.094,39.7,4.3
2013,13.912,93.101,34.4,4.2
2013,22.802,94.093,54.6,4.3
2013,36.385,71.281,112.9,4.2
2013,33.249,76.663,42.2,4
2013,28.887,95.15,39.5,5.2
2013,26.06,91.979,43.8,4.4
2013,35.274,81.506,38,4.2
2013,13.027,93.436,94.3,4.1
2013,19.281,95.759,10.1,4.6
2013,4.391,93.004,28.5,4.6
2013,19.647,95.887,16.2,4.3
2013,19.258,95.623,9.9,5.5
2013,36.426,71.499,98,4.2
2013,18.787,97.479,10,4.6
2013,5.611,93.308,37.4,4.7
2013,30.039,88.051,35,4.6
2013,36.454,71.457,103.9,5.4
2013,19.243,95.611,10,4.6
2013,32.796,73.131,13.7,4.5
2013,19.247,95.745,10.7,5.1
2013,36.627,69.721,215.6,3.9
2013,36.403,71.106,239.5,5.3
2013,19.25,95.748,10,4.6
2013,19.223,95.646,6,5.4
2013,36.508,69.435,21.9,4.1
2013,23.071,95.976,10,4.8
2013,36.553,70.615,193.9,4
2013,19.262,95.071,73.9,4.4
2013,11.05,93.477,129.8,4.5
2013,33.313,95.323,10,4.6
2013,33.398,95.375,22.2,4.1
2013,33.401,95.346,10,4.5
2013,14.37,93.123,32,4.3
2013,7.481,94.154,41.1,4.5
2013,12.599,93.703,103.6,4.7
2013,35.778,95.863,10,4.4
2013,7.593,94.237,48.2,4.5
2013,36.29,69.812,142.1,4.1
2013,36.476,70.088,229.9,4.6
2013,29.101,95.869,27,4.4
2013,36.5,70.875,171.4,4.6
2013,36.097,71.264,51.9,4.5
2013,4.451,96.392,41.2,4.4
2013,5.122,94.074,35,4.3
2013,24.362,68.572,20,4.5
2013,28.758,82.294,10,5
2013,36.29,69.248,122.7,4.2
2013,36.049,70.605,105.3,4.4
2013,36.565,70.935,191.5,4.3
2013,36.46,71.143,243.2,4.5
2013,24.677,92.222,38.7,5.2
2013,22.609,94.557,104.1,4.6
2013,13.228,95.809,10,4.5
2013,13.277,95.919,35,4.2
2013,13.253,95.792,35,4.2
2013,36.38,71.284,124.2,4
2013,34.319,85.698,10,4.7
2013,34.292,85.651,10,5.4
2013,29.945,94.95,35,4
2013,11.011,91.998,19.9,4.7
2013,36.481,70.294,221,4.4
2013,27.264,75.491,10,3.6
2013,6.71,94.009,35,4.4
2013,29.921,87.994,21.4,4.2
2013,36.561,70.758,187.3,4.2
2013,36.418,71.034,137,4.6
2013,25.35,89.03,11.8,4.1
2013,7.92,91.913,37.9,4.4
2013,5.056,95.897,10,4.5
2013,4.92,95.793,6.9,4.4
2013,36.523,70.83,204,4.1
2013,33.748,90.281,10.5,4.3
2013,36.441,71.666,95.5,4.9
2013,4.601,94.997,35,4.8
2013,32.822,95.02,22.5,4.4
2013,30.054,68.063,15.6,4.5
2013,32.777,94.781,43.1,4.5
2013,30.969,78.268,10,4.6
2013,5.081,96.157,70.1,4.2
2013,36.082,70.026,93.8,4.2
2013,36.522,71.471,90.7,4.3
2013,30.485,69.515,23.5,4.5
2013,34.347,80.606,10,4.2
2013,34.247,80.424,16.6,4.9
2013,36.607,71.114,213.9,4
2013,36.472,70.653,204.3,4.7
2013,13.857,92.933,16.4,4.8
2013,32.9,94.872,26.6,4.1
2013,32.901,94.702,10,4.8
2013,36.519,70.868,207.7,4.3
2013,11.724,92.699,44.8,4.6
2013,36.477,70.795,180.1,4.1
2013,13.975,93.088,46.3,4.6
2013,36.663,96.536,15.3,4.7
2013,16.78,96.17,10,3.4
2013,32.925,94.937,35,4.2
2013,32.921,94.68,21.5,5.2
2013,4.881,95.686,10,4.6
2013,4.919,95.89,10,4.5
2013,4.852,95.914,10,4.1
2013,7.374,93.611,48,4.5
2013,34.214,80.306,37.8,4
2013,36.339,68.847,51.5,5.2
2013,4.998,96.016,10,4.2
2013,5.007,96.078,10,4.2
2013,5.019,96.015,10,4.7
2013,4.927,95.907,12,6.1
2013,29.412,81.429,39.1,4.5
2013,36.769,71.321,178.5,4.2
2013,5.219,94.796,72.4,4.5
2013,36.502,70.984,190.4,4.6
2013,23.61,94.707,110.9,4.7
2013,30.159,69.577,44.5,4
2013,13.304,92.342,35,4.9
2013,36.483,71.335,89.8,4.1
2013,4.72,95.095,38,5.7
2013,29.694,81.711,15.3,5
2013,25.329,95.048,93,5.8
2013,28.216,94.242,10,4.2
2013,36.088,68.917,10,4.5
2013,31.318,86.582,35,4.8
2013,36.405,71.38,113.1,4.8
2013,6.157,94.909,108.6,4.1
2013,24.886,94.002,73.8,4.4
2013,29.368,81.199,10,4.7
2013,22.624,94.02,63.8,4.4
2013,36.613,71.46,141.4,4
2013,36.525,71.193,112.4,4.4
2012,4.857,95.024,67.3,4.5
2012,22.96,95.96,37.3,4.2
2012,24.209,91.782,22.5,4.3
2012,36.659,71.175,233.6,4.4
2012,35.711,70.599,117.4,5.5
2012,36.693,70.943,224,4.2
2012,22.794,95.92,3.8,4.4
2012,22.783,95.908,18,4.9
2012,23.208,96.18,35,4.4
2012,36.537,70.177,217.1,4
2012,36.133,70.082,109.1,4.3
2012,22.443,94.782,134.4,5.5
2012,5.169,94.221,46.4,5.1
2012,36.486,71.03,125.1,4.1
2012,28.567,88.536,45.3,4.2
2012,27.651,76.116,10,3.9
2012,22.862,95.99,10,4.7
2012,33.128,84.407,10,4
2012,25.399,96.61,32.1,4.6
2012,19.333,95.652,38.3,4.4
2012,4.195,89.783,10,4.4
2012,35.054,73.829,57.2,4.1
2012,22.745,95.874,10,4.7
2012,23.117,96.041,10,4.3
2012,22.222,92.592,10,4.2
2012,36.423,70.947,182.4,4
2012,23.192,93.892,67.5,4.2
2012,22.96,70.302,10,4.1
2012,36.521,70.212,215.1,4
2012,25.019,95.094,105.1,4.2
2012,30.217,67.873,10,4.3
2012,36.666,70.888,189,4.3
2012,23.11,95.889,35.4,4.6
2012,36.476,71.2,90.2,4.7
2012,34.769,80.718,10,4.1
2012,27.22,88.2,25,4.7
2012,22.827,95.94,10,4.2
2012,25.683,95.998,97.2,4.4
2012,36.425,71.083,123.2,4.2
2012,14.469,94.174,74.9,4.7
2012,22.692,96.033,10,4.3
2012,30.9,78.422,23.4,4.4
2012,36.197,82.513,10,4
2012,13.85,93.637,53.7,5.1
2012,32.687,88.356,35,4
2012,32.708,71.726,32,4.3
2012,23.62,91.482,39.8,4.5
2012,22.402,95.736,10,4.4
2012,36.225,70.398,153.7,4
2012,22.992,95.959,31.1,4.9
2012,36.63,71.105,211.2,4.2
2012,19.235,95.652,11.8,4.6
2012,32.964,69.747,35,4.4
2012,32.336,96.471,10,4
2012,4.719,94.487,50.1,4.4
2012,32.821,92.269,40.4,4.1
2012,22.821,96.06,10,4.4
2012,22.895,95.943,10,5
2012,7.536,94.355,53,4.6
2012,23.105,96.156,10,4.2
2012,23.1,96.013,10,4.7
2012,19.121,95.999,22,4.8
2012,32.294,76.331,10,4
2012,29.46,81.479,37.1,4.8
2012,23.132,95.866,28.4,5.5
2012,36.005,70.393,68.9,4.5
2012,7.384,93.915,10,4.1
2012,22.749,95.938,8.8,4.8
2012,22.72,95.832,6,5.8
2012,22.711,95.92,10,4.1
2012,23.082,95.922,12,4.4
2012,22.985,96.148,10,4.5
2012,22.679,95.839,13.7,4.9
2012,23.356,95.963,20,4.3
2012,22.794,95.919,10,4.8
2012,22.81,95.926,17.5,4.9
2012,23.005,95.885,13.7,6.8
2012,36.889,71.286,225.6,4.1
2012,36.878,73.085,51.2,4.4
2012,36.424,71.352,90.3,4.3
2012,36.419,70.62,189.1,4.4
2012,36.123,70.98,92.6,4.5
2012,28.447,86.187,77.8,4.5
2012,36.366,71.251,119,4.1
2012,24.893,95.088,106.1,4.5
2012,8.305,93.974,76,4.3
2012,35.998,70.057,116.7,4.1
2012,36.252,70.82,187.2,4.3
2012,26.117,92.337,62,4.6
2012,34.296,82.416,35,4.2
2012,36.423,71.133,208.3,4.8
2012,23.005,94.681,103.8,4.3
2012,10.345,92.575,58.3,5
2012,13.643,92.925,21.1,4.4
2012,37.149,70.718,62.8,4.2
2012,24.869,96.116,10,4
2012,36.993,73.208,65.5,4
2012,28.858,94.39,10,4
2012,36.286,70.715,102.2,4.2
2012,13.694,96.175,35,4.7
2012,28.319,91.838,25.9,4.2
2012,7.381,91.799,25.9,4.5
2012,23.769,81.314,10,5
2012,36.734,71.331,168.7,4.4
2012,35.949,69.683,112.4,5
2012,36.167,69.216,50.2,5.1
2012,36.107,70.35,115.2,4.1
2012,32.006,84.919,10,4
2012,36.697,71.194,209.4,4.5
2012,24.548,94.017,35,4
2012,34.108,73.698,26,4.6
2012,26.064,96.368,52.6,4.2
2012,36.243,71.296,97.7,4.5
2012,4.781,96.425,43.7,4.7
2012,31.832,78.444,10,4.9
2012,32.296,76.254,10,4.2
2012,33.498,75.963,35,4.1
2012,26.913,92.939,37.8,4.5
2012,26.953,92.994,35,4.6
2012,26.879,92.818,36.8,5.2
2012,32.471,76.632,10,4.8
2012,32.401,76.507,19.1,4.6
2012,4.994,94.487,47.2,4.3
2012,6.107,92.78,23.2,5.3
2012,29.308,67.918,10,4.3
2012,4.906,93.92,20.5,4.3
2012,36.277,69.211,30.3,5.2
2012,30.987,84.444,34,4.2
2012,25.459,96.682,42.8,4.6
2012,5.034,94.55,53.1,4.6
2012,36.462,70.303,210.1,4.4
2012,36.336,70.214,110.1,4.2
2012,36.024,73.3,39.6,4.2
2012,36.513,71.325,98.6,4.6
2012,22.035,93.881,72.3,4.6
2012,27.33,88.642,42.2,4.6
2012,30.033,91.998,10,4
2012,36.356,69.753,169.6,4.5
2012,30.034,70.133,10,4.7
2012,36.697,71.442,192.4,5.1
2012,24.41,93.53,60.4,4.5
2012,23.803,94.382,50.5,4.8
2012,10.433,93.423,55,4.6
2012,10.548,93.673,60.3,4.4
2012,10.459,93.616,38.7,5.2
2012,10.397,93.408,50,4.5
2012,10.358,93.475,35,4.2
2012,13.643,92.848,30.5,4.9
2012,37.085,78.912,51.8,4.1
2012,36.824,78.717,13.6,4.8
2012,36.197,70.611,109.9,4.1
2012,6.566,95.58,248.7,4.6
2012,25.455,91.208,45.1,4.5
2012,36.44,71.046,135.3,4.3
2012,4.768,96.184,52.5,4.7
2012,36.891,78.787,41.1,4.6
2012,29.533,67.905,10,4.5
2012,25.175,96.895,35,4.6
2012,5.083,93.872,10,4.6
2012,32.11,69.765,50.7,4.3
2012,4.409,92.986,22.7,5.3
2012,28.848,82.022,10,4.6
2012,10.21,92.802,57.6,5.2
2012,35.184,89.69,10,4.5
2012,13.432,93.443,10,4
2012,28.343,82.607,35,4.4
2012,28.385,82.618,35,4
2012,28.47,82.69,28.4,5
2012,26.561,92.622,57,4
2012,10.539,91.705,7.8,4.3
2012,26.599,92.57,48.9,4.8
2012,35.827,82.501,10,4.6
2012,5.063,94.753,40.6,5.2
2012,20.726,97.264,10,4.1
2012,4.51,90.21,10,4.3
2012,4.475,90.256,10,4.6
2012,30.287,94.71,15.5,4.2
2012,35.666,82.664,10,4
2012,35.624,82.505,6.3,4.7
2012,36.541,70.894,206,4.4
2012,36.533,70.095,212.6,4.1
2012,34.849,73.663,27.5,5.4
2012,35.888,82.503,18,4.3
2012,35.661,82.518,13,6.2
2012,28.456,86.74,70.2,4.7
2012,30.401,94.986,10,4.4
2012,30.431,95.032,10,4.3
2012,30.317,94.846,10,4.9
2012,35.712,77.535,81.2,4.3
2012,13.942,93.077,37.9,4.5
2012,30.335,94.855,24.4,4.9
2012,35.804,77.712,72.7,4.6
2012,36.648,71.44,98.9,4.4
2012,13.936,93.099,23.3,4.5
2012,30.352,94.849,24.1,5
2012,4.993,96.347,165.9,4.6
2012,24.714,91.863,56.8,4.2
2012,4.857,96.296,36.5,5.3
2012,23.076,94.22,35,4.2
2012,26.103,96.324,55.6,5.1
2012,33.731,75.446,10,4.1
2012,9.16,93.67,75.1,4
2012,19.564,89.811,10,4.7
2012,26.055,96.311,43.8,4.7
2012,29.972,85.344,10,4.5
2012,36.412,70.989,104.1,4.5
2012,28.745,82.442,10,4.4
2012,28.742,82.455,10,4.5
2012,22.935,94.299,75.3,5.7
2012,36.53,70.655,189,4.2
2012,29.921,80.647,16.5,4.6
2012,33.466,76.105,56.2,4.4
2012,36.058,69.256,16.2,4.7
2012,36.433,69.359,100.3,4.2
2012,36.065,69.405,10,4.6
2012,29.79,88.021,35,4.3
2012,36.038,87.337,25.2,4.4
2012,29.951,88.041,29.4,4.9
2012,25.059,96.725,10,4.3
2012,24.998,96.427,22.6,5.1
2012,5.145,94.206,14,4.3
2012,36.379,71.197,105.2,4.1
2012,31.296,73.484,48.8,4.2
2012,36.538,70.808,184.4,4.2
2012,23.054,93.074,47.6,4.4
2012,25.437,96.546,41.1,4.4
2012,33.545,88.587,10,4.2
2012,25.424,94.48,52.1,5.2
